airline,airport1,airport2,cnt
XX,LED,ICN,1
XX,LED,IJK,1
XX,LED,IST,2
XX,LED,KBP,4
XX,LED,KGD,1
XX,LED,KGF,1
XX,LED,KIV,1
XX,LED,KJA,2
XX,LED,KLV,2
XX,LED,KQT,1
XX,LED,KRR,1
XX,LED,KSQ,2
XX,LED,KUF,1
XX,LED,KVD,1
XX,LED,KVX,1
XX,LED,KZN,3
XX,LED,LBD,4
XX,LED,LCA,2
XX,LED,LHR,1
XX,LED,LLK,1
XX,LED,MCX,1
XX,LED,MLA,1
XX,LED,MMK,2
XX,LED,MRV,1
XX,LED,MSQ,3
XX,LED,MUC,2
XX,LED,MXP,3
XX,LED,NBC,1
XX,LED,NBE,2
XX,LED,NCE,1
XX,LED,NMA,2
XX,LED,NSK,1
XX,LED,NVI,2
XX,LED,OMS,1
XX,LED,OSL,1
XX,LED,OSS,2
XX,LED,OVB,3
XX,LED,PED,1
XX,LED,PEE,1
XX,LED,PEK,2
XX,LED,PRG,2
XX,LED,PUJ,1
XX,LED,REN,1
XX,LED,RHO,3
XX,LED,RIX,1
XX,LED,ROV,2
XX,LED,SCW,2
XX,LED,SIP,1
XX,LED,SKD,2
XX,LED,SKG,2
XX,LED,SKX,1
XX,LED,SVO,1
XX,LED,SVX,2
XX,LED,SXF,1
XX,LED,TAS,2
XX,LED,TFS,1
XX,LED,TIV,1
XX,LED,TJM,2
XX,LED,TJU,2
XX,LED,TLL,1
XX,LED,TLV,2
XX,LED,TSE,2
XX,LED,TXL,1
XX,LED,UCT,1
XX,LED,UFA,1
XX,LED,UGC,2
XX,LED,UUA,1
XX,LED,VCE,2
XX,LED,VIE,3
XX,LED,VKO,2
XX,LED,VNO,1
XX,LED,VOG,1
XX,LED,VOZ,2
XX,LED,WAW,1
XX,LED,YKS,1
XX,LED,ZRH,1
XX,LEH,LYS,1
XX,LEI,AMS,1
XX,LEI,BCN,2
XX,LEI,BHX,1
XX,LEI,BRU,1
XX,LEI,CRL,1
XX,LEI,DUB,1
XX,LEI,EMA,1
XX,LEI,LGW,1
XX,LEI,MAD,2
XX,LEI,MAN,2
XX,LEI,MLN,1
XX,LEI,NRN,1
XX,LEI,PMI,1
XX,LEI,STN,1
XX,LEI,SVQ,1
XX,LEJ,ACE,2
XX,LEJ,AGA,1
XX,LEJ,AMS,1
XX,LEJ,AYT,4
XX,LEJ,BCN,2
XX,LEJ,BRE,1
XX,LEJ,CDG,1
XX,LEJ,CFU,1
XX,LEJ,CGN,1
XX,LEJ,DJE,1
XX,LEJ,DME,1
XX,LEJ,DUS,1
XX,LEJ,FNC,2
XX,LEJ,FRA,1
XX,LEJ,FUE,2
XX,LEJ,HER,2
XX,LEJ,HRG,1
XX,LEJ,IST,1
XX,LEJ,KGS,1
XX,LEJ,LPA,1
XX,LEJ,MUC,1
XX,LEJ,PMI,2
XX,LEJ,RHO,2
XX,LEJ,STN,1
XX,LEJ,STR,1
XX,LEJ,TFS,2
XX,LEJ,VIE,2
XX,LEJ,ZRH,1
XX,LEN,BCN,1
XX,LEQ,ISC,1
XX,LET,BOG,3
XX,LET,LCR,1
XX,LET,LPD,1
XX,LET,TCD,1
XX,LEX,ATL,4
XX,LEX,CLT,2
XX,LEX,DCA,1
XX,LEX,DFW,2
XX,LEX,DTW,1
XX,LEX,FLL,1
XX,LEX,IAH,1
XX,LEX,LGA,1
XX,LEX,MSP,1
XX,LEX,ORD,3
XX,LEX,PGD,1
XX,LEX,PIE,1
XX,LEX,SFB,1
XX,LFM,DXB,1
XX,LFM,KWI,1
XX,LFM,SYZ,1
XX,LFR,CCS,1
XX,LFT,ATL,3
XX,LFT,DFW,2
XX,LFT,IAH,1
XX,LFW,ABJ,2
XX,LFW,ABV,1
XX,LFW,ACC,2
XX,LFW,ADD,1
XX,LFW,BKO,1
XX,LFW,BRU,3
XX,LFW,CDG,1
XX,LFW,CKY,1
XX,LFW,COO,2
XX,LFW,DLA,1
XX,LFW,GIG,1
XX,LFW,LBV,1
XX,LFW,LOS,1
XX,LFW,OUA,2
XX,LGA,ATL,7
XX,LGA,AUA,1
XX,LGA,BGR,1
XX,LGA,BHM,1
XX,LGA,BNA,4
XX,LGA,BOS,3
XX,LGA,BTV,1
XX,LGA,BUF,1
XX,LGA,CAE,1
XX,LGA,CAK,2
XX,LGA,CHO,3
XX,LGA,CHS,1
XX,LGA,CLE,2
XX,LGA,CLT,3
XX,LGA,CMH,3
XX,LGA,CVG,1
XX,LGA,DAY,3
XX,LGA,DCA,3
XX,LGA,DEN,4
XX,LGA,DFW,4
XX,LGA,DSM,1
XX,LGA,DTW,4
XX,LGA,EYW,1
XX,LGA,FLL,3
XX,LGA,GRR,1
XX,LGA,GSO,3
XX,LGA,GSP,1
XX,LGA,HOU,1
XX,LGA,IAD,1
XX,LGA,IAH,2
XX,LGA,ILM,3
XX,LGA,IND,1
XX,LGA,JAX,1
XX,LGA,LEX,1
XX,LGA,LIT,2
XX,LGA,MCI,1
XX,LGA,MCO,2
XX,LGA,MDW,2
XX,LGA,MEM,1
XX,LGA,MHT,1
XX,LGA,MIA,3
XX,LGA,MKE,2
XX,LGA,MSN,1
XX,LGA,MSP,1
XX,LGA,MSY,3
XX,LGA,MYR,2
XX,LGA,OMA,1
XX,LGA,ORD,5
XX,LGA,ORF,3
XX,LGA,PBI,4
XX,LGA,PHL,2
XX,LGA,PIT,3
XX,LGA,PWM,1
XX,LGA,RDU,3
XX,LGA,RIC,3
XX,LGA,ROA,2
XX,LGA,ROC,1
XX,LGA,RSW,2
XX,LGA,SAV,1
XX,LGA,SDF,3
XX,LGA,SRQ,2
XX,LGA,STL,4
XX,LGA,SYR,1
XX,LGA,TPA,2
XX,LGA,TYS,3
XX,LGA,XNA,2
XX,LGA,YHZ,2
XX,LGA,YOW,2
XX,LGA,YUL,6
XX,LGA,YYZ,6
XX,LGB,AUS,1
XX,LGB,BOS,1
XX,LGB,IAD,1
XX,LGB,JFK,1
XX,LGB,LAS,1
XX,LGB,OAK,1
XX,LGB,PDX,3
XX,LGB,PHX,2
XX,LGB,SEA,3
XX,LGB,SFO,1
XX,LGB,SLC,2
XX,LGB,SMF,1
XX,LGG,AGA,1
XX,LGG,AJA,2
XX,LGG,BIA,2
XX,LGG,HER,1
XX,LGG,LIL,1
XX,LGG,PMI,1
XX,LGG,RHO,1
XX,LGI,NAS,2
XX,LGK,KCH,1
XX,LGK,KUL,4
XX,LGK,PEN,4
XX,LGK,SIN,5
XX,LGK,SZB,3
XX,LGL,MUR,1
XX,LGL,MYY,1
XX,LGP,CEB,1
XX,LGP,MNL,3
XX,LGQ,UIO,1
XX,LGW,AAL,1
XX,LGW,ABZ,1
XX,LGW,ACE,9
XX,LGW,ADB,2
XX,LGW,AES,1
XX,LGW,AGA,3
XX,LGW,AGP,6
XX,LGW,AJA,1
XX,LGW,ALC,6
XX,LGW,ALG,1
XX,LGW,AMS,2
XX,LGW,ANU,3
XX,LGW,ARN,1
XX,LGW,ATH,1
XX,LGW,AYT,5
XX,LGW,BCN,6
XX,LGW,BDA,2
XX,LGW,BFS,1
XX,LGW,BGI,3
XX,LGW,BGO,2
XX,LGW,BHD,1
XX,LGW,BIA,1
XX,LGW,BJV,3
XX,LGW,BLQ,1
XX,LGW,BOD,2
XX,LGW,BRI,2
XX,LGW,BRU,1
XX,LGW,BSL,1
XX,LGW,BUD,2
XX,LGW,BVC,1
XX,LGW,CDG,1
XX,LGW,CFU,2
XX,LGW,CGN,1
XX,LGW,CHQ,2
XX,LGW,CMN,2
XX,LGW,CPH,2
XX,LGW,CTA,6
XX,LGW,CUN,5
XX,LGW,DBV,5
XX,LGW,DLM,5
XX,LGW,DME,2
XX,LGW,DUB,2
XX,LGW,DUS,1
XX,LGW,DXB,2
XX,LGW,EDI,2
XX,LGW,EFL,1
XX,LGW,ERF,1
XX,LGW,FAO,5
XX,LGW,FCO,3
XX,LGW,FLR,2
XX,LGW,FNA,1
XX,LGW,FNC,4
XX,LGW,FUE,5
XX,LGW,GCI,1
XX,LGW,GIB,1
XX,LGW,GLA,2
XX,LGW,GOA,1
XX,LGW,GOT,1
XX,LGW,GVA,1
XX,LGW,HAM,1
XX,LGW,HAV,1
XX,LGW,HEL,1
XX,LGW,HER,3
XX,LGW,HME,1
XX,LGW,HRG,5
XX,LGW,IBZ,3
XX,LGW,INN,1
XX,LGW,INV,1
XX,LGW,IOM,1
XX,LGW,IST,1
XX,LGW,JED,1
XX,LGW,JER,2
XX,LGW,JMK,2
XX,LGW,JTR,3
XX,LGW,KBP,1
XX,LGW,KEF,3
XX,LGW,KGS,2
XX,LGW,KIN,2
XX,LGW,KLX,1
XX,LGW,KRK,1
XX,LGW,KUN,1
XX,LGW,LAS,5
XX,LGW,LCA,7
XX,LGW,LEI,1
XX,LGW,LIN,1
XX,LGW,LIS,3
XX,LGW,LPA,5
XX,LGW,LUX,1
XX,LGW,LYS,1
XX,LGW,MAD,2
XX,LGW,MAH,3
XX,LGW,MBJ,1
XX,LGW,MCO,7
XX,LGW,MJV,1
XX,LGW,MLA,4
XX,LGW,MLE,1
XX,LGW,MPL,1
XX,LGW,MRS,1
XX,LGW,MRU,3
XX,LGW,MSQ,1
XX,LGW,MUC,1
XX,LGW,MXP,1
XX,LGW,NAP,4
XX,LGW,NBE,4
XX,LGW,NCE,4
XX,LGW,NCL,1
XX,LGW,NOC,1
XX,LGW,NQY,2
XX,LGW,NTE,1
XX,LGW,OLB,3
XX,LGW,OPO,2
XX,LGW,ORK,1
XX,LGW,OSL,1
XX,LGW,OTP,1
XX,LGW,PDL,1
XX,LGW,PEK,2
XX,LGW,PFO,5
XX,LGW,PMI,6
XX,LGW,PMO,3
XX,LGW,POS,1
XX,LGW,PRG,1
XX,LGW,PRN,1
XX,LGW,PSA,2
XX,LGW,PUJ,1
XX,LGW,PVK,2
XX,LGW,RAK,5
XX,LGW,RHO,3
XX,LGW,RIX,1
XX,LGW,SAW,1
XX,LGW,SCQ,1
XX,LGW,SID,2
XX,LGW,SKG,3
XX,LGW,SNN,1
XX,LGW,SOF,1
XX,LGW,SPU,3
XX,LGW,SSH,5
XX,LGW,SVG,1
XX,LGW,SVQ,2
XX,LGW,SXB,1
XX,LGW,SXF,1
XX,LGW,SZG,2
XX,LGW,TFS,8
XX,LGW,TIA,1
XX,LGW,TIV,1
XX,LGW,TLL,1
XX,LGW,TLS,1
XX,LGW,TLV,1
XX,LGW,TNG,1
XX,LGW,TOS,1
XX,LGW,TPA,4
XX,LGW,TRD,1
XX,LGW,TRF,1
XX,LGW,TRN,1
XX,LGW,UVF,3
XX,LGW,VCE,4
XX,LGW,VIE,1
XX,LGW,VLC,1
XX,LGW,VRN,4
XX,LGW,YUL,1
XX,LGW,YVR,1
XX,LGW,YYC,1
XX,LGW,YYZ,1
XX,LGW,ZAG,1
XX,LGW,ZRH,1
XX,LGW,ZTH,2
XX,LHE,AUH,7
XX,LHE,BAH,2
XX,LHE,BCN,1
XX,LHE,BHV,2
XX,LHE,BKK,1
XX,LHE,DEA,1
XX,LHE,DEL,1
XX,LHE,DMM,2
XX,LHE,DOH,2
XX,LHE,DXB,3
XX,LHE,ISB,1
XX,LHE,IST,1
XX,LHE,JED,4
XX,LHE,KHI,3
XX,LHE,KUL,1
XX,LHE,KWI,3
XX,LHE,LHR,1
XX,LHE,MAN,1
XX,LHE,MCT,3
XX,LHE,MED,1
XX,LHE,MHD,1
XX,LHE,MUX,1
XX,LHE,MXP,1
XX,LHE,OSL,1
XX,LHE,PEW,1
XX,LHE,RUH,3
XX,LHE,RYK,1
XX,LHE,SHJ,1
XX,LHE,SKZ,1
XX,LHE,UET,3
XX,LHE,YYZ,1
XX,LHR,ABV,1
XX,LHR,ABZ,5
XX,LHR,ACC,2
XX,LHR,ADD,1
XX,LHR,AGP,2
XX,LHR,ALA,2
XX,LHR,ALG,1
XX,LHR,AMM,2
XX,LHR,AMS,5
XX,LHR,ARN,6
XX,LHR,ASB,1
XX,LHR,ATH,5
XX,LHR,ATL,8
XX,LHR,AUH,4
XX,LHR,AUS,4
XX,LHR,BAH,4
XX,LHR,BCN,3
XX,LHR,BEG,1
XX,LHR,BEY,3
XX,LHR,BGO,2
XX,LHR,BHD,4
XX,LHR,BIO,2
XX,LHR,BKK,4
XX,LHR,BLQ,2
XX,LHR,BLR,2
XX,LHR,BOM,5
XX,LHR,BOS,9
XX,LHR,BRU,3
XX,LHR,BSL,3
XX,LHR,BUD,3
XX,LHR,BWI,4
XX,LHR,CAI,2
XX,LHR,CAN,1
XX,LHR,CDG,3
XX,LHR,CGN,1
XX,LHR,CLT,2
XX,LHR,CMB,1
XX,LHR,CMN,1
XX,LHR,CPH,3
XX,LHR,CPT,2
XX,LHR,CTU,1
XX,LHR,DAC,1
XX,LHR,DEL,5
XX,LHR,DEN,4
XX,LHR,DFW,7
XX,LHR,DME,1
XX,LHR,DOH,2
XX,LHR,DTW,4
XX,LHR,DUB,3
XX,LHR,DUS,3
XX,LHR,DXB,6
XX,LHR,EBB,2
XX,LHR,EDI,5
XX,LHR,EWR,8
XX,LHR,EZE,1
XX,LHR,FAO,1
XX,LHR,FCO,3
XX,LHR,FNA,1
XX,LHR,FRA,4
XX,LHR,GIB,2
XX,LHR,GIG,1
XX,LHR,GLA,3
XX,LHR,GOT,4
XX,LHR,GRU,2
XX,LHR,GVA,3
XX,LHR,GYD,2
XX,LHR,HAJ,3
XX,LHR,HAM,4
XX,LHR,HEL,4
XX,LHR,HKG,3
XX,LHR,HND,4
XX,LHR,HYD,2
XX,LHR,IAD,8
XX,LHR,IAH,6
XX,LHR,IBZ,2
XX,LHR,ICN,3
XX,LHR,IKA,1
XX,LHR,ISB,1
XX,LHR,IST,3
XX,LHR,JED,2
XX,LHR,JFK,12
XX,LHR,JMK,1
XX,LHR,JNB,6
XX,LHR,JTR,1
XX,LHR,KBP,1
XX,LHR,KEF,1
XX,LHR,KHI,1
XX,LHR,KUL,2
XX,LHR,KWI,3
XX,LHR,LAD,1
XX,LHR,LAS,4
XX,LHR,LAX,11
XX,LHR,LBA,3
XX,LHR,LCA,3
XX,LHR,LCG,2
XX,LHR,LED,1
XX,LHR,LHE,1
XX,LHR,LIN,4
XX,LHR,LIS,7
XX,LHR,LOS,3
XX,LHR,LUX,2
XX,LHR,LXR,1
XX,LHR,LYS,2
XX,LHR,MAA,2
XX,LHR,MAD,2
XX,LHR,MAN,5
XX,LHR,MCT,1
XX,LHR,MEX,3
XX,LHR,MIA,7
XX,LHR,MLA,1
XX,LHR,MNL,1
XX,LHR,MRS,2
XX,LHR,MRU,1
XX,LHR,MSP,4
XX,LHR,MUC,4
XX,LHR,MXP,2
XX,LHR,NAS,1
XX,LHR,NBO,3
XX,LHR,NCE,2
XX,LHR,NCL,3
XX,LHR,NRT,4
XX,LHR,OPO,1
XX,LHR,ORD,9
XX,LHR,ORK,1
XX,LHR,ORY,3
XX,LHR,OSL,4
XX,LHR,OTP,3
XX,LHR,PEK,3
XX,LHR,PHL,5
XX,LHR,PHX,4
XX,LHR,PMI,2
XX,LHR,PRG,2
XX,LHR,PSA,2
XX,LHR,PVG,4
XX,LHR,RDU,6
XX,LHR,RJK,1
XX,LHR,RTM,2
XX,LHR,RUH,3
XX,LHR,SAN,4
XX,LHR,SEA,8
XX,LHR,SFO,10
XX,LHR,SIN,4
XX,LHR,SNN,1
XX,LHR,SOF,3
XX,LHR,SPU,1
XX,LHR,STR,4
XX,LHR,SVG,3
XX,LHR,SVO,1
XX,LHR,TAS,1
XX,LHR,TIP,2
XX,LHR,TLS,2
XX,LHR,TLV,2
XX,LHR,TNG,1
XX,LHR,TSE,1
XX,LHR,TUN,1
XX,LHR,TXL,4
XX,LHR,VCE,2
XX,LHR,VIE,4
XX,LHR,VKO,2
XX,LHR,WAW,5
XX,LHR,YEG,2
XX,LHR,YHZ,2
XX,LHR,YOW,2
XX,LHR,YUL,6
XX,LHR,YVR,6
XX,LHR,YYC,6
XX,LHR,YYT,2
XX,LHR,YYZ,7
XX,LHR,ZAG,3
XX,LHR,ZRH,4
XX,LHR,ZYL,1
XX,LHW,CAN,2
XX,LHW,CGO,4
XX,LHW,CKG,3
XX,LHW,CSX,4
XX,LHW,CTU,4
XX,LHW,DNH,2
XX,LHW,HFE,1
XX,LHW,HGH,3
XX,LHW,INC,1
XX,LHW,IQN,3
XX,LHW,JGN,3
XX,LHW,JIC,1
XX,LHW,KMG,3
XX,LHW,KWE,1
XX,LHW,KWL,1
XX,LHW,LXA,1
XX,LHW,NKG,1
XX,LHW,NNG,1
XX,LHW,PEK,5
XX,LHW,PVG,3
XX,LHW,SHA,2
XX,LHW,SHE,1
XX,LHW,SJW,1
XX,LHW,SZX,1
XX,LHW,TNA,4
XX,LHW,TPE,1
XX,LHW,TSN,2
XX,LHW,TYN,4
XX,LHW,URC,9
XX,LHW,WUH,3
XX,LHW,XIY,6
XX,LHW,YCU,2
XX,LHW,YZY,1
XX,LIF,GEA,1
XX,LIF,TGJ,1
XX,LIF,UVE,1
XX,LIG,AVN,1
XX,LIG,BRS,1
XX,LIG,EMA,1
XX,LIG,LBA,1
XX,LIG,LPL,1
XX,LIG,LYS,1
XX,LIG,NCE,1
XX,LIG,ORY,1
XX,LIG,SOU,2
XX,LIG,STN,1
XX,LIH,DEN,1
XX,LIH,HNL,4
XX,LIH,LAX,5
XX,LIH,OAK,2
XX,LIH,OGG,1
XX,LIH,PHX,2
XX,LIH,SAN,1
XX,LIH,SEA,1
XX,LIH,SFO,1
XX,LIH,SJC,2
XX,LIH,YVR,1
XX,LIL,AGA,1
XX,LIL,AJA,2
XX,LIL,ALG,2
XX,LIL,BCN,2
XX,LIL,BIA,2
XX,LIL,BIQ,1
XX,LIL,BOD,2
XX,LIL,CFU,1
XX,LIL,DBV,1
XX,LIL,DJE,2
XX,LIL,FAO,1
XX,LIL,FSC,1
XX,LIL,FUE,1
XX,LIL,GVA,1
XX,LIL,HER,1
XX,LIL,LGG,1
XX,LIL,LYS,1
XX,LIL,MPL,1
XX,LIL,MRS,2
XX,LIL,NCE,2
XX,LIL,NTE,1
XX,LIL,OPO,1
XX,LIL,ORN,2
XX,LIL,OUD,1
XX,LIL,RAK,1
XX,LIL,RHO,1
XX,LIL,SPU,1
XX,LIL,SXB,1
XX,LIL,TLS,2
XX,LIL,VCE,1
XX,LIM,AMS,2
XX,LIM,ANF,1
XX,LIM,ANS,1
XX,LIM,AQP,3
XX,LIM,ASU,1
XX,LIM,ATA,1
XX,LIM,ATL,1
XX,LIM,AYP,2
XX,LIM,BOG,2
XX,LIM,CCS,2
XX,LIM,CDG,2
XX,LIM,CIX,1
XX,LIM,CJA,2
XX,LIM,CLO,1
XX,LIM,COR,1
XX,LIM,CUN,1
XX,LIM,CUZ,5
XX,LIM,DFW,3
XX,LIM,EWR,1
XX,LIM,EZE,3
XX,LIM,FLL,2
XX,LIM,GIG,2
XX,LIM,GRU,4
XX,LIM,GYE,2
XX,LIM,HAV,2
XX,LIM,HUU,2
XX,LIM,IAH,1
XX,LIM,IGU,2
XX,LIM,IQT,2
XX,LIM,JAU,1
XX,LIM,JFK,3
XX,LIM,JUL,1
XX,LIM,LAX,5
XX,LIM,LPB,3
XX,LIM,MAD,3
XX,LIM,MDE,1
XX,LIM,MEX,3
XX,LIM,MIA,5
XX,LIM,MVD,1
XX,LIM,PCL,3
XX,LIM,PEM,1
XX,LIM,PIU,2
XX,LIM,POA,2
XX,LIM,PTY,1
XX,LIM,PUJ,1
XX,LIM,SAL,1
XX,LIM,SCL,6
XX,LIM,SDQ,1
XX,LIM,SJO,1
XX,LIM,TBP,1
XX,LIM,TCQ,1
XX,LIM,TGI,1
XX,LIM,TPP,3
XX,LIM,TRU,1
XX,LIM,UIO,4
XX,LIM,VVI,3
XX,LIM,YYZ,1
XX,LIN,AHO,1
XX,LIN,AMS,3
XX,LIN,ARN,1
XX,LIN,BCN,1
XX,LIN,BDS,1
XX,LIN,BRI,2
XX,LIN,BRU,4
XX,LIN,CAG,1
XX,LIN,CDG,3
XX,LIN,CIY,1
XX,LIN,CPH,1
XX,LIN,CTA,3
XX,LIN,DUB,1
XX,LIN,FCO,2
XX,LIN,FRA,4
XX,LIN,LCY,2
XX,LIN,LGW,1
XX,LIN,LHR,4
XX,LIN,MAD,1
XX,LIN,MLA,2
XX,LIN,NAP,4
XX,LIN,OLB,1
XX,LIN,ORY,3
XX,LIN,OTP,2
XX,LIN,PMO,2
XX,LIN,PRG,1
XX,LIN,PSR,1
XX,LIN,REG,2
XX,LIN,SUF,1
XX,LIN,TRS,1
XX,LIN,TXL,1
XX,LIN,VIE,1
XX,LIN,WAW,1
XX,LIR,ATL,2
XX,LIR,CLT,2
XX,LIR,DEN,1
XX,LIR,DFW,2
XX,LIR,EWR,1
XX,LIR,IAH,1
XX,LIR,JFK,2
XX,LIR,LAX,1
XX,LIR,MIA,2
XX,LIR,PTY,1
XX,LIR,SAL,1
XX,LIR,SJO,4
XX,LIR,SYQ,1
XX,LIR,TNO,1
XX,LIR,YYZ,2
XX,LIS,ACC,1
XX,LIS,AGP,3
XX,LIS,ALG,2
XX,LIS,AMS,8
XX,LIS,ARN,2
XX,LIS,BCN,4
XX,LIS,BIO,3
XX,LIS,BKO,1
XX,LIS,BLQ,3
XX,LIS,BOD,2
XX,LIS,BOS,2
XX,LIS,BRS,1
XX,LIS,BRU,8
XX,LIS,BSB,1
XX,LIS,BSL,1
XX,LIS,BUD,1
XX,LIS,BVA,1
XX,LIS,BVC,2
XX,LIS,CCS,1
XX,LIS,CDG,3
XX,LIS,CGN,1
XX,LIS,CMN,2
XX,LIS,CNF,1
XX,LIS,CPH,3
XX,LIS,DKR,1
XX,LIS,DLE,1
XX,LIS,DME,2
XX,LIS,DUB,2
XX,LIS,DUS,1
XX,LIS,DXB,2
XX,LIS,EDI,1
XX,LIS,EIN,1
XX,LIS,EWR,3
XX,LIS,FAO,4
XX,LIS,FCO,2
XX,LIS,FNC,4
XX,LIS,FOR,1
XX,LIS,FRA,4
XX,LIS,GIG,1
XX,LIS,GRU,1
XX,LIS,GVA,4
XX,LIS,HAM,2
XX,LIS,HEL,2
XX,LIS,HHN,1
XX,LIS,HOR,2
XX,LIS,IST,2
XX,LIS,KBP,2
XX,LIS,KIV,1
XX,LIS,LAD,2
XX,LIS,LCG,1
XX,LIS,LGW,3
XX,LIS,LHR,6
XX,LIS,LPA,2
XX,LIS,LPL,1
XX,LIS,LTN,1
XX,LIS,LUX,3
XX,LIS,LYS,2
XX,LIS,MAD,6
XX,LIS,MAN,2
XX,LIS,MIA,2
XX,LIS,MPM,1
XX,LIS,MRS,2
XX,LIS,MUC,2
XX,LIS,MXP,3
XX,LIS,NAT,1
XX,LIS,NCE,2
XX,LIS,NTE,1
XX,LIS,OPO,4
XX,LIS,ORK,1
XX,LIS,ORY,5
XX,LIS,OSL,2
XX,LIS,OTP,1
XX,LIS,PDL,2
XX,LIS,PHL,3
XX,LIS,PIX,2
XX,LIS,POA,1
XX,LIS,PRG,1
XX,LIS,PSA,1
XX,LIS,PXO,3
XX,LIS,RAI,2
XX,LIS,RAK,1
XX,LIS,REC,1
XX,LIS,SID,2
XX,LIS,SMA,2
XX,LIS,SSA,1
XX,LIS,STN,1
XX,LIS,STR,1
XX,LIS,SVQ,2
XX,LIS,SXF,2
XX,LIS,TER,2
XX,LIS,TLS,1
XX,LIS,TMS,2
XX,LIS,TNG,1
XX,LIS,TUN,1
XX,LIS,VCE,2
XX,LIS,VCP,1
XX,LIS,VIE,2
XX,LIS,VLC,2
XX,LIS,VXE,2
XX,LIS,WAW,2
XX,LIS,YUL,1
XX,LIS,YYZ,3
XX,LIS,ZRH,4
XX,LIT,ATL,4
XX,LIT,BWI,2
XX,LIT,CLT,2
XX,LIT,DAL,2
XX,LIT,DCA,2
XX,LIT,DEN,2
XX,LIT,DFW,2
XX,LIT,DTW,1
XX,LIT,HOU,1
XX,LIT,IAH,1
XX,LIT,LAS,1
XX,LIT,LGA,2
XX,LIT,MDW,1
XX,LIT,ORD,3
XX,LIT,PHX,1
XX,LIT,SFB,1
XX,LIT,STL,1
XX,LJA,FIH,1
XX,LJG,CAN,2
XX,LJG,CGO,1
XX,LJG,CKG,7
XX,LJG,CSX,2
XX,LJG,CTU,5
XX,LJG,HFE,1
XX,LJG,HGH,5
XX,LJG,HKG,1
XX,LJG,ICN,1
XX,LJG,JHG,5
XX,LJG,KMG,7
XX,LJG,KWE,2
XX,LJG,KWL,1
XX,LJG,MIG,1
XX,LJG,NGB,1
XX,LJG,NKG,2
XX,LJG,NNG,1
XX,LJG,PEK,4
XX,LJG,SHA,1
XX,LJG,SIN,1
XX,LJG,SJW,1
XX,LJG,SZX,1
XX,LJG,TCZ,1
XX,LJG,TNA,1
XX,LJG,TPE,1
XX,LJG,TYN,1
XX,LJG,WUH,3
XX,LJG,XIY,5
XX,LJU,AMS,1
XX,LJU,BEG,1
XX,LJU,BRU,2
XX,LJU,CDG,2
XX,LJU,CPH,2
XX,LJU,CRL,1
XX,LJU,FRA,2
XX,LJU,HEL,1
XX,LJU,IST,2
XX,LJU,LTN,1
XX,LJU,MUC,2
XX,LJU,PRG,1
XX,LJU,PRN,1
XX,LJU,SJJ,1
XX,LJU,SKP,1
XX,LJU,STN,1
XX,LJU,SVO,2
XX,LJU,TGD,2
XX,LJU,TIA,1
XX,LJU,VIE,2
XX,LJU,WAW,2
XX,LJU,ZRH,2
XX,LKB,SUV,1
XX,LKE,FBS,1
XX,LKE,SEA,1
XX,LKE,YWH,1
XX,LKG,WIL,1
XX,LKH,MUR,1
XX,LKH,MYY,1
XX,LKL,TOS,1
XX,LKN,BOO,1
XX,LKN,RET,1
XX,LKN,SVJ,1
XX,LKO,BLR,1
XX,LKO,BOM,5
XX,LKO,DED,1
XX,LKO,DEL,6
XX,LKO,DXB,1
XX,LKO,JED,1
XX,LKO,MCT,1
XX,LKO,PAT,1
XX,LKO,RUH,1
XX,LLA,ARN,2
XX,LLA,GEV,1
XX,LLA,PJA,1
XX,LLA,SDL,1
XX,LLA,UME,1
XX,LLB,CAN,1
XX,LLF,CSX,1
XX,LLF,KMG,1
XX,LLF,SZX,1
XX,LLI,ADD,1
XX,LLI,AXU,1
XX,LLI,GDQ,1
XX,LLK,DME,1
XX,LLK,LED,1
XX,LLU,JJU,1
XX,LLU,JNN,1
XX,LLW,BLZ,1
XX,LLW,DAR,1
XX,LLW,HRE,1
XX,LLW,JNB,1
XX,LLW,LUN,5
XX,LLW,NBO,3
XX,LMA,FAI,1
XX,LMC,VVC,1
XX,LMM,GDL,1
XX,LMM,HMO,1
XX,LMM,MEX,1
XX,LMM,MZT,1
XX,LMM,TIJ,1
XX,LMN,MYY,1
XX,LMP,CTA,1
XX,LMP,PMO,1
XX,LMP,VCE,1
XX,LMT,PDX,1
XX,LMT,SFO,1
XX,LNB,CCV,1
XX,LNB,VLI,1
XX,LNE,LOD,1
XX,LNE,SON,1
XX,LNE,VLI,1
XX,LNJ,KMG,2
XX,LNK,DEN,1
XX,LNK,MSP,1
XX,LNK,ORD,1
XX,LNS,IAD,1
XX,LNV,POM,2
XX,LNV,RAB,1
XX,LNY,HNL,2
XX,LNY,MKK,1
XX,LNY,OGG,1
XX,LNZ,AYT,1
XX,LNZ,DUS,2
XX,LNZ,FRA,2
XX,LNZ,HER,2
XX,LNZ,PMI,2
XX,LNZ,STN,1
XX,LNZ,SZG,1
XX,LNZ,VIE,1
XX,LOD,LNE,1
XX,LOD,SON,1
XX,LOE,DMK,1
XX,LOH,GYE,1
XX,LOH,UIO,1
XX,LOK,EDL,1
XX,LOP,BMU,1
XX,LOP,CGK,2
XX,LOP,DPS,2
XX,LOP,JOG,1
XX,LOP,KOE,1
